时间,短期预测湿度,实际功率,短期预测风速,实际风速,短期预测风向,短期预测温度,短期预测气压
2019/2/18 23:45,91,-0.15,2,1.58,15,14.8,1015
2019/2/19 0:00,91,-0.14,1.6,2.14,7,14.8,1015
2019/2/19 0:15,90,-0.15,3.4,2.09,17,14.2,1016
2019/2/19 0:30,91,-0.22,3.4,3.48,14,14.2,1015
2019/2/19 0:45,91,-0.15,3.5,1.34,10,14.2,1015
2019/2/19 1:00,91,-0.15,3.4,1.4,8,14.2,1015
2019/2/19 1:15,91,-0.15,3.4,1.86,7,14.2,1015
2019/2/19 1:30,91,-0.13,3.5,1.82,7,14.3,1015
2019/2/19 1:45,91,-0.14,3.5,1.3,5,14.3,1015
2019/2/19 2:00,91,-0.14,3.5,0.54,7,14.3,1015
2019/2/19 2:15,91,-0.14,3.5,1.1,8,14.3,1015
2019/2/19 2:30,92,-0.14,3.5,1.02,10,14.4,1014
2019/2/19 2:45,92,-0.14,3.5,1.19,12,14.4,1014
2019/2/19 3:00,92,-0.15,3.5,2.08,13,14.4,1014
2019/2/19 3:15,92,-0.14,3.4,2.26,17,14.4,1014
2019/2/19 3:30,93,-0.13,3.4,1.56,19,14.5,1014
2019/2/19 3:45,93,-0.13,3.4,1.26,23,14.5,1014
2019/2/19 4:00,93,-0.15,3.3,1.66,27,14.5,1014
2019/2/19 4:15,93,-0.15,3.2,1.52,30,14.5,1014
2019/2/19 4:30,93,-0.14,3.2,0.61,34,14.5,1014
2019/2/19 4:45,93,-0.13,3.2,0.84,36,14.5,1014
2019/2/19 5:00,93,-0.13,3.1,0.65,40,14.5,1014
2019/2/19 5:15,93,-0.13,3,0.56,44,14.5,1014
2019/2/19 5:30,93,-0.14,3,0.78,46,14.5,1015
2019/2/19 5:45,93,-0.13,3,0.51,50,14.5,1015
2019/2/19 6:00,93,-0.14,2.9,0.73,54,14.5,1015
2019/2/19 6:15,93,-0.14,2.7,0.72,54,14.5,1015
2019/2/19 6:30,92,-0.13,2.6,0.68,58,14.6,1016
2019/2/19 6:45,92,-0.13,2.5,0.95,58,14.6,1016
2019/2/19 7:00,92,-0.13,2.3,0.72,59,14.7,1016
2019/2/19 7:15,92,-0.13,2.2,0.75,60,14.8,1016
2019/2/19 7:30,91,-0.13,2,1.35,60,14.9,1017
2019/2/19 7:45,91,-0.13,1.8,2.09,61,15,1017
2019/2/19 8:00,91,-0.14,1.7,1.08,57,15.1,1017
2019/2/19 8:15,90,-0.18,1.4,0.67,51,15.3,1017
2019/2/19 8:30,90,-0.13,1.3,0.73,42,15.5,1018
2019/2/19 8:45,89,-0.15,1.2,1.81,31,15.7,1018
2019/2/19 9:00,89,-0.14,1.1,2.11,22,15.9,1018
2019/2/19 9:15,88,-0.14,1.1,2.34,5,16.2,1018
2019/2/19 9:30,88,-0.14,1.1,2.35,0,16.4,1018
2019/2/19 9:45,87,-0.15,1.2,1.94,346,16.7,1018
2019/2/19 10:00,87,-0.14,1.3,1.93,337,16.9,1018
2019/2/19 10:15,87,-0.14,1.4,1.94,330,17.1,1018
2019/2/19 10:30,87,-0.15,1.5,1.68,318,17.4,1018
2019/2/19 10:45,87,-0.13,1.6,1.63,313,17.6,1018
2019/2/19 11:00,87,-0.14,1.7,0.9,306,17.8,1018
2019/2/19 11:15,87,-0.13,1.7,1.47,298,17.9,1018
2019/2/19 11:30,88,-0.14,1.7,1.92,291,18,1017
2019/2/19 11:45,88,-0.13,1.7,2.49,283,18.1,1017
2019/2/19 12:00,88,-0.15,1.7,2.7,277,18.2,1017
2019/2/19 12:15,88,-0.15,1.7,2.46,270,18.3,1017
2019/2/19 12:30,89,-0.13,1.8,2.13,261,18.3,1016
2019/2/19 12:45,89,-0.13,1.9,1.72,252,18.4,1016
2019/2/19 13:00,89,-0.13,2,1.55,243,18.4,1016
2019/2/19 13:15,90,-0.13,2.1,1.53,235,18.4,1016
2019/2/19 13:30,90,-0.13,2.2,1.66,227,18.3,1015
2019/2/19 13:45,91,-0.15,2.3,1.98,220,18.3,1015
2019/2/19 14:00,91,-0.16,2.4,2.05,215,18.3,1015
2019/2/19 14:15,92,-0.14,2.6,2.15,211,18.2,1015
2019/2/19 14:30,92,-0.1,2.8,2.55,206,18.2,1015
2019/2/19 14:45,93,-0.16,2.9,2.25,202,18.1,1015
2019/2/19 15:00,93,-0.14,3.1,1.9,199,18.1,1015
2019/2/19 15:15,93,-0.16,3.1,1.23,197,18,1015
2019/2/19 15:30,94,-0.16,3.2,1.4,194,17.9,1015
2019/2/19 15:45,94,-0.14,3.3,1.67,192,17.8,1015
2019/2/19 16:00,94,-0.13,3.3,1.27,191,17.8,1015
2019/2/19 16:15,95,-0.13,3.3,1.56,189,17.7,1015
2019/2/19 16:30,95,-0.14,3.3,2.19,189,17.6,1015
2019/2/19 16:45,96,-0.14,3.4,0.93,187,17.5,1015
2019/2/19 17:00,96,-0.14,3.4,1.23,187,17.5,1015
2019/2/19 17:15,96,-0.16,3.4,1.2,188,17.4,1015
2019/2/19 17:30,95,-0.13,3.3,1.3,189,17.4,1016
2019/2/19 17:45,95,-0.14,3.4,1.7,190,17.3,1016
2019/2/19 18:00,95,-0.13,3.4,2.02,190,17.3,1016
2019/2/19 18:15,95,0.09,3.3,2.96,192,17.3,1016
2019/2/19 18:30,95,0.04,3.2,1.96,194,17.2,1016
2019/2/19 18:45,95,2.33,3.1,4.61,197,17.2,1016
2019/2/19 19:00,95,3.25,3,4.85,197,17.2,1016
2019/2/19 19:15,95,6.57,3,6.03,200,17.2,1016
2019/2/19 19:30,94,5.33,2.9,5.88,200,17.2,1017
2019/2/19 19:45,94,2.64,2.8,4.28,203,17.2,1017
2019/2/19 20:00,94,3.79,2.7,5.22,204,17.2,1017
2019/2/19 20:15,94,5.15,2.6,5.24,205,17.2,1017
2019/2/19 20:30,94,4.11,2.5,5.14,203,17.2,1018
2019/2/19 20:45,94,3.58,2.4,4.8,204,17.2,1018
2019/2/19 21:00,94,4.29,2.3,4.71,205,17.2,1018
2019/2/19 21:15,94,3.63,2.2,4.87,204,17.2,1018
2019/2/19 21:30,94,3.84,2.1,4.76,203,17.2,1018
2019/2/19 21:45,94,2.79,1.9,4.93,201,17.2,1018
2019/2/19 22:00,94,2.11,1.8,4.56,199,17.2,1018
2019/2/19 22:15,94,4.44,1.7,5.3,197,17.2,1018
2019/2/19 22:30,95,5.61,1.6,5.81,195,17.2,1018
2019/2/19 22:45,95,6.12,1.4,5.75,192,17.2,1018
2019/2/19 23:00,95,7.83,1.2,6.3,189,17.2,1018
2019/2/19 23:15,96,3.99,1.1,5.38,185,17.2,1018
2019/2/19 23:30,96,2.69,1,4.7,180,17.2,1018
2019/2/19 23:45,97,4.73,0.9,5.27,174,17.2,1018
2019/2/20 0:00,97,8.1,0.7,6.13,164,17.2,1018
2019/2/20 0:15,89,12.6,7.9,7.13,43,15.4,1020
2019/2/20 0:30,89,16.36,7.9,7.76,42,15.4,1019
2019/2/20 0:45,89,18.68,7.9,7.83,42,15.4,1019
2019/2/20 1:00,89,18.65,8,8.13,41,15.4,1019
2019/2/20 1:15,89,15.98,8.1,7.65,41,15.4,1019
2019/2/20 1:30,89,12.67,8.2,7.18,41,15.3,1019
2019/2/20 1:45,89,12.11,8.3,6.71,41,15.3,1019
2019/2/20 2:00,89,10.54,8.3,6.95,41,15.3,1019
2019/2/20 2:15,89,8.98,8.4,6.68,41,15.3,1019
2019/2/20 2:30,90,8.47,8.5,6.34,41,15.2,1018
2019/2/20 2:45,90,10.95,8.6,6.96,41,15.2,1018
2019/2/20 3:00,90,11.96,8.7,6.96,42,15.2,1018
2019/2/20 3:15,90,9.89,8.9,6.54,42,15.1,1018
2019/2/20 3:30,91,12.03,8.9,6.84,42,15.1,1018
2019/2/20 3:45,91,14,9.1,7.64,42,15,1018
2019/2/20 4:00,91,16.42,9.1,7.78,42,15,1018
2019/2/20 4:15,91,14.69,9.1,7.42,43,14.9,1018
2019/2/20 4:30,91,13.83,9.1,7.54,43,14.9,1018
2019/2/20 4:45,91,12.5,9.2,6.93,43,14.8,1018
2019/2/20 5:00,91,10.36,9.2,7.06,43,14.8,1018
2019/2/20 5:15,91,8.19,9.2,6.53,43,14.8,1018
2019/2/20 5:30,91,8.26,9.1,6.38,43,14.7,1018
2019/2/20 5:45,91,6.53,9.1,5.77,43,14.7,1018
2019/2/20 6:00,91,5.07,9.1,5.35,43,14.7,1018
2019/2/20 6:15,91,4.83,9.1,5.38,42,14.7,1018
2019/2/20 6:30,90,6.09,8.9,5.8,42,14.7,1019
2019/2/20 6:45,90,7.56,8.9,6.23,42,14.7,1019
2019/2/20 7:00,90,5.7,8.7,5.79,41,14.7,1019
2019/2/20 7:15,89,6.13,8.7,6.15,40,14.8,1019
2019/2/20 7:30,89,6.81,8.5,6.1,40,14.8,1020
2019/2/20 7:45,88,7.19,8.5,6.08,40,14.9,1020
2019/2/20 8:00,88,5.41,8.3,5.74,39,15,1020
2019/2/20 8:15,88,6.89,8.2,6.1,39,15.1,1020
2019/2/20 8:30,87,5.52,8,5.83,38,15.2,1021
2019/2/20 8:45,87,6.43,7.9,5.9,38,15.3,1021
2019/2/20 9:00,87,4.66,7.8,5.57,38,15.5,1021
2019/2/20 9:15,86,4.46,7.7,5.43,38,15.6,1021
2019/2/20 9:30,86,3.44,7.6,4.98,37,15.8,1021
2019/2/20 9:45,85,2.33,7.4,4.5,37,15.9,1021
2019/2/20 10:00,85,4.24,7.2,5.48,38,16.1,1021
2019/2/20 10:15,84,3.64,7.1,5.17,38,16.3,1021
2019/2/20 10:30,84,5.02,6.8,5.53,38,16.4,1021
2019/2/20 10:45,83,4.05,6.7,5.15,38,16.6,1021
2019/2/20 11:00,83,4.62,6.5,5.2,39,16.8,1021
2019/2/20 11:15,83,5.65,6.3,5.66,39,17,1021
2019/2/20 11:30,82,3.83,6.2,5.12,40,17.1,1020
2019/2/20 11:45,82,4.15,6,5.25,41,17.3,1020
2019/2/20 12:00,82,2.62,5.8,4.33,42,17.5,1020
2019/2/20 12:15,82,3.04,5.7,4.74,44,17.6,1020
2019/2/20 12:30,81,4.16,5.5,5.27,45,17.8,1019
2019/2/20 12:45,81,5.26,5.4,5.64,47,17.9,1019
2019/2/20 13:00,81,6.23,5.2,5.86,48,18,1019
2019/2/20 13:15,81,5.15,5.2,5.65,49,18.1,1019
2019/2/20 13:30,81,6.22,5.2,5.77,50,18.1,1018
2019/2/20 13:45,81,5.96,5.1,5.72,51,18.2,1018
2019/2/20 14:00,81,8.4,5.1,6.35,52,18.2,1018
2019/2/20 14:15,81,6.39,5.1,5.86,53,18.1,1018
2019/2/20 14:30,80,5.66,5.2,6,54,18.1,1018
2019/2/20 14:45,80,3.58,5.3,5.25,54,18,1018
2019/2/20 15:00,80,4.53,5.3,5.26,54,18,1018
2019/2/20 15:15,80,4.14,5.4,5.17,54,17.9,1018
2019/2/20 15:30,81,2.96,5.6,4.34,54,17.8,1018
2019/2/20 15:45,81,2.87,5.7,4.51,54,17.7,1018
2019/2/20 16:00,81,3.23,5.9,4.64,53,17.5,1018
2019/2/20 16:15,81,4.9,6,5.03,53,17.3,1018
2019/2/20 16:30,82,4.9,6.1,5.16,53,17.2,1018
2019/2/20 16:45,82,6.74,6.3,6.16,53,17,1018
2019/2/20 17:00,82,5.16,6.5,5.65,52,16.8,1018
2019/2/20 17:15,83,3.15,6.6,4.61,52,16.6,1018
2019/2/20 17:30,84,3.25,6.8,5.16,52,16.5,1019
2019/2/20 17:45,85,5.46,6.9,5.54,51,16.3,1019
2019/2/20 18:00,85,5.39,6.9,5.57,51,16.1,1019
2019/2/20 18:15,85,7.67,7,6.2,51,15.9,1019
2019/2/20 18:30,86,6.84,7.2,5.94,51,15.8,1019
2019/2/20 18:45,86,8.67,7.3,6.45,51,15.6,1019
2019/2/20 19:00,86,10.43,7.3,6.63,51,15.4,1019
2019/2/20 19:15,87,12.49,7.4,6.95,50,15.3,1019
2019/2/20 19:30,87,12.8,7.5,7.06,50,15.2,1020
2019/2/20 19:45,88,13.31,7.6,7.67,50,15.1,1020
2019/2/20 20:00,88,13.43,7.6,7.53,50,15,1020
2019/2/20 20:15,88,15.78,7.7,7.97,49,14.9,1020
2019/2/20 20:30,88,16.66,7.6,7.97,48,14.9,1020
2019/2/20 20:45,88,30.45,7.7,10.76,48,14.8,1020
2019/2/20 21:00,88,28.86,7.7,10.15,48,14.8,1020
2019/2/20 21:15,88,30.44,7.7,9.33,47,14.8,1020
2019/2/20 21:30,88,30.01,7.6,9.77,46,14.8,1020
2019/2/20 21:45,88,31.56,7.6,9.88,45,14.8,1020
2019/2/20 22:00,88,23.11,7.6,8.7,45,14.8,1020
2019/2/20 22:15,88,25.4,7.6,9.54,44,14.8,1020
2019/2/20 22:30,88,28.71,7.6,9.82,43,14.8,1020
2019/2/20 22:45,88,22.87,7.5,9.15,43,14.8,1020
2019/2/20 23:00,88,23.59,7.4,9.05,42,14.8,1020
2019/2/20 23:15,88,21.88,7.4,8.78,42,14.8,1020
2019/2/20 23:30,88,22.14,7.2,8.94,42,14.8,1019
2019/2/20 23:45,88,25.16,7.2,8.92,41,14.8,1019
2019/2/21 0:00,88,24.75,7.1,9.05,40,14.8,1019
2019/2/21 0:15,89,14.68,8.2,7.85,38,14.5,1020
2019/2/21 0:30,89,12.54,8.1,7.35,38,14.4,1019
2019/2/21 0:45,89,7.18,8.1,6.32,37,14.4,1019
2019/2/21 1:00,89,4.9,8.1,5.81,37,14.4,1019
2019/2/21 1:15,89,4.87,8.1,5.53,37,14.4,1019
2019/2/21 1:30,90,6.42,7.9,5.89,37,14.3,1019
2019/2/21 1:45,90,6.76,7.9,5.78,37,14.3,1019
2019/2/21 2:00,90,11.95,7.9,7.18,37,14.3,1019
2019/2/21 2:15,90,9.63,7.9,6.62,37,14.3,1019
2019/2/21 2:30,90,15.51,7.9,7.61,37,14.3,1018
2019/2/21 2:45,90,22.13,7.9,8.04,37,14.3,1018
2019/2/21 3:00,90,9.99,7.9,6.8,37,14.3,1018
2019/2/21 3:15,90,5.13,7.9,5.42,37,14.3,1018
2019/2/21 3:30,90,5.66,7.8,5.78,38,14.2,1018
2019/2/21 3:45,90,9.41,7.8,6.62,38,14.2,1018
2019/2/21 4:00,90,8.74,7.8,6.77,38,14.2,1018
2019/2/21 4:15,90,7.88,7.8,6.72,38,14.2,1018
2019/2/21 4:30,90,8.61,7.9,6.46,38,14.2,1018
2019/2/21 4:45,90,8.84,7.9,6.36,38,14.2,1018
2019/2/21 5:00,90,11.77,7.9,6.95,38,14.2,1018
2019/2/21 5:15,90,6.48,8,5.65,39,14.2,1018
2019/2/21 5:30,90,6.73,8,5.82,40,14.1,1018
2019/2/21 5:45,90,7.44,8,6.23,40,14.1,1018
2019/2/21 6:00,90,10.02,8,6.5,40,14.1,1018
2019/2/21 6:15,90,8.62,8.1,6.44,41,14.1,1018
2019/2/21 6:30,89,8.12,8.1,6.51,42,14.1,1019
2019/2/21 6:45,89,11.55,8.1,7.16,43,14.1,1019
2019/2/21 7:00,89,7.57,8.1,6.11,43,14.1,1019
2019/2/21 7:15,89,7.37,8.1,6,44,14.1,1019
2019/2/21 7:30,88,7.6,8.1,6.34,44,14.2,1020
2019/2/21 7:45,88,6.64,8.1,6.07,45,14.2,1020
2019/2/21 8:00,88,5.72,8.1,5.7,45,14.2,1020
2019/2/21 8:15,88,9.04,8.1,6.76,45,14.3,1020
2019/2/21 8:30,87,6.11,8,5.43,44,14.4,1020
2019/2/21 8:45,87,7.41,7.9,6.24,45,14.5,1020
2019/2/21 9:00,87,8.69,7.9,6.34,45,14.6,1020
2019/2/21 9:15,86,13.45,7.8,7.46,44,14.7,1020
2019/2/21 9:30,85,8.04,7.8,6.53,45,14.8,1020
2019/2/21 9:45,84,8.02,7.7,6.31,44,14.9,1020
2019/2/21 10:00,84,11.64,7.7,6.73,44,15,1020
2019/2/21 10:15,83,21.84,7.6,8.7,44,15.1,1020
2019/2/21 10:30,83,21.7,7.6,8.92,44,15.2,1020
2019/2/21 10:45,82,23.38,7.4,8.99,44,15.3,1020
2019/2/21 11:00,82,17.79,7.4,8.63,44,15.5,1020
2019/2/21 11:15,82,18.06,7.4,8.66,44,15.6,1020
2019/2/21 11:30,81,22.26,7.4,8.45,45,15.7,1019
2019/2/21 11:45,81,18.81,7.4,8.06,45,15.8,1019
2019/2/21 12:00,81,15.95,7.4,7.75,45,15.9,1019
2019/2/21 12:15,81,12.8,7.4,7.25,46,16,1019
2019/2/21 12:30,80,7.36,7.4,6.37,46,16.1,1019
2019/2/21 12:45,80,6.76,7.4,6.17,47,16.2,1019
2019/2/21 13:00,80,5.1,7.4,5.63,47,16.2,1019
2019/2/21 13:15,80,6.47,7.4,5.93,48,16.2,1019
2019/2/21 13:30,80,6.69,7.5,5.93,48,16.2,1018
2019/2/21 13:45,80,9.62,7.6,6.31,49,16.2,1018
2019/2/21 14:00,80,8.62,7.7,6.6,49,16.2,1018
2019/2/21 14:15,80,5.76,7.7,5.78,50,16.1,1018
2019/2/21 14:30,81,8.4,7.9,6.22,50,16,1017
2019/2/21 14:45,81,9.57,8,6.66,50,15.9,1017
2019/2/21 15:00,81,13.9,8.1,7.56,51,15.8,1017
2019/2/21 15:15,82,19.12,8.2,8.2,51,15.7,1017
2019/2/21 15:30,82,17.77,8.3,8.28,51,15.6,1017
2019/2/21 15:45,83,26.37,8.5,9.04,51,15.5,1017
2019/2/21 16:00,83,24.21,8.5,8.5,51,15.3,1017
2019/2/21 16:15,84,23.78,8.7,8.5,51,15.2,1017
2019/2/21 16:30,84,20.6,8.7,8.49,50,15,1017
2019/2/21 16:45,85,24.19,8.9,9.15,50,14.9,1017
2019/2/21 17:00,85,27.47,9,9.82,49,14.7,1017
2019/2/21 17:15,86,27.06,9.1,9.58,48,14.6,1017
2019/2/21 17:30,86,24.54,9.2,9.06,47,14.5,1017
2019/2/21 17:45,87,23.13,9.3,8.76,46,14.4,1017
2019/2/21 18:00,87,17.36,9.5,8.5,45,14.3,1017
2019/2/21 18:15,88,15.92,9.5,7.56,44,14.2,1017
2019/2/21 18:30,88,10.96,9.6,7.23,43,14.1,1018
2019/2/21 18:45,89,13.82,9.6,7.62,42,14,1018
2019/2/21 19:00,89,8.28,9.8,6.4,41,14,1018
2019/2/21 19:15,89,8.42,9.8,6.59,40,13.9,1018
2019/2/21 19:30,90,11.52,9.8,7.09,39,13.9,1018
2019/2/21 19:45,90,17.5,9.8,8.16,38,13.8,1018
2019/2/21 20:00,90,26.75,9.8,10.32,38,13.8,1018
2019/2/21 20:15,90,27.88,9.6,9.22,38,13.8,1018
2019/2/21 20:30,91,31.51,9.6,9.86,37,13.7,1018
2019/2/21 20:45,91,35.76,9.4,10.96,37,13.7,1018
2019/2/21 21:00,91,32.96,9.3,10.1,38,13.7,1018
2019/2/21 21:15,91,31.91,9.2,10.29,37,13.7,1018
2019/2/21 21:30,91,38.74,9.1,11.36,37,13.7,1018
2019/2/21 21:45,91,27.3,8.9,9.25,37,13.7,1018
2019/2/21 22:00,91,33.12,8.8,10.85,38,13.7,1018
2019/2/21 22:15,91,37.96,8.6,11.55,38,13.7,1018
2019/2/21 22:30,91,27.2,8.5,10.27,38,13.7,1017
2019/2/21 22:45,91,22.99,8.3,8.65,38,13.7,1017
2019/2/21 23:00,91,19.14,8.1,8.6,37,13.7,1017
2019/2/21 23:15,91,26.55,8,9.17,37,13.7,1017
2019/2/21 23:30,90,17.64,7.9,8.05,36,13.6,1016
2019/2/21 23:45,90,18.65,7.8,8.14,36,13.6,1016
2019/2/22 0:00,90,12.03,7.7,6.84,35,13.6,1016
2019/2/22 0:15,91,12.31,8.3,7.3,33,12.9,1018
2019/2/22 0:30,90,12.12,8.3,7.22,34,12.8,1017
2019/2/22 0:45,90,9.85,8.3,6.58,34,12.8,1017
2019/2/22 1:00,90,13.19,8.3,7.76,34,12.8,1017
2019/2/22 1:15,90,17.73,8.4,8.25,35,12.8,1017
2019/2/22 1:30,89,18.16,8.4,7.98,36,12.7,1017
2019/2/22 1:45,89,15.97,8.4,7.67,36,12.7,1017
2019/2/22 2:00,89,8.94,8.4,6.49,36,12.7,1017
2019/2/22 2:15,89,9.32,8.4,6.46,37,12.7,1017
2019/2/22 2:30,89,7.33,8.2,6.26,37,12.7,1017
2019/2/22 2:45,89,9.57,8.1,6.59,37,12.7,1017
2019/2/22 3:00,89,8.65,8.1,6.81,37,12.7,1017
2019/2/22 3:15,89,6.63,8,6.05,37,12.7,1017
2019/2/22 3:30,88,5.16,7.9,5.7,37,12.7,1017
2019/2/22 3:45,88,3.99,7.7,5.35,37,12.7,1017
2019/2/22 4:00,88,3.26,7.7,5,37,12.7,1017
2019/2/22 4:15,88,2.91,7.6,5.03,36,12.7,1017
2019/2/22 4:30,88,2.35,7.4,4.44,36,12.7,1017
2019/2/22 4:45,88,3.62,7.3,4.88,36,12.7,1017
2019/2/22 5:00,88,3.99,7.2,5.43,36,12.7,1017
2019/2/22 5:15,88,3.13,7,5.15,36,12.7,1017
2019/2/22 5:30,88,3.17,6.9,4.69,36,12.7,1017
2019/2/22 5:45,88,2.75,6.7,4.56,35,12.7,1017
2019/2/22 6:00,88,5.32,6.7,5.62,36,12.7,1017
2019/2/22 6:15,88,6.04,6.5,5.96,36,12.7,1017
2019/2/22 6:30,87,5.92,6.5,5.81,36,12.7,1018
2019/2/22 6:45,87,4.44,6.4,5.46,35,12.7,1018
2019/2/22 7:00,87,4.09,6.4,5.4,35,12.7,1018
2019/2/22 7:15,86,4.27,6.2,5.51,35,12.8,1018
2019/2/22 7:30,86,4.98,6.2,5.73,34,12.9,1018
2019/2/22 7:45,85,3.32,6,5.03,34,13,1018
2019/2/22 8:00,85,2.43,6,4.61,34,13.1,1018
2019/2/22 8:15,84,2.69,6,4.7,33,13.2,1018
2019/2/22 8:30,84,3.51,5.9,5,33,13.4,1018
2019/2/22 8:45,83,2.74,5.8,4.77,32,13.5,1018
2019/2/22 9:00,83,2.81,5.7,4.61,31,13.7,1018
2019/2/22 9:15,82,2.74,5.6,4.6,30,13.9,1018
2019/2/22 9:30,82,3.37,5.4,4.99,30,14.1,1018
2019/2/22 9:45,81,3.19,5.3,4.83,29,14.3,1018
2019/2/22 10:00,81,2.34,5.1,4.64,29,14.5,1018
2019/2/22 10:15,81,2.17,4.8,4.54,30,14.7,1018
2019/2/22 10:30,80,2.56,4.6,4.72,30,15,1018
2019/2/22 10:45,80,2.72,4.3,4.53,31,15.2,1018
2019/2/22 11:00,80,2.81,4,4.9,33,15.4,1018
2019/2/22 11:15,80,2.14,3.6,4.57,37,15.6,1018
2019/2/22 11:30,79,1.16,3.3,3.8,43,15.8,1017
2019/2/22 11:45,79,1.26,2.9,4.08,49,16,1017
2019/2/22 12:00,79,1.82,2.6,4.14,58,16.2,1017
2019/2/22 12:15,79,1.45,2.5,3.91,69,16.3,1017
2019/2/22 12:30,79,1.6,2.3,3.83,80,16.5,1017
2019/2/22 12:45,79,3.62,2.4,5.19,90,16.6,1017
2019/2/22 13:00,79,5.71,2.5,5.95,101,16.7,1017
2019/2/22 13:15,79,2.58,2.7,4.53,107,16.8,1017
2019/2/22 13:30,79,4.15,2.9,5.25,112,16.9,1016
2019/2/22 13:45,79,2.84,3.1,4.9,117,17,1016
2019/2/22 14:00,79,2.8,3.4,4.55,117,17,1016
2019/2/22 14:15,79,4.88,3.5,5.29,114,16.9,1016
2019/2/22 14:30,79,7.54,3.5,6.22,112,16.9,1016
2019/2/22 14:45,79,7.38,3.7,6.37,109,16.8,1016
2019/2/22 15:00,79,6.23,3.8,5.93,104,16.8,1016
2019/2/22 15:15,79,6.25,3.9,5.77,97,16.7,1016
2019/2/22 15:30,80,5.7,4.1,5.65,91,16.6,1016
2019/2/22 15:45,80,6.22,4.3,6.05,87,16.5,1016
2019/2/22 16:00,80,7.2,4.6,5.88,81,16.3,1016
2019/2/22 16:15,80,5.22,4.9,5.14,76,16.1,1016
2019/2/22 16:30,81,6.45,5.3,5.59,71,16,1016
2019/2/22 16:45,81,8.32,5.7,6.02,67,15.8,1016
2019/2/22 17:00,81,9.05,6.2,6.34,63,15.6,1016
2019/2/22 17:15,82,10.55,6.7,6.95,60,15.4,1016
2019/2/22 17:30,83,11.32,7.2,6.47,58,15.3,1017
2019/2/22 17:45,84,10.39,7.7,6.67,56,15.1,1017
2019/2/22 18:00,84,12.5,8.1,6.53,55,14.9,1017
2019/2/22 18:15,85,10.36,8.5,6.74,53,14.7,1017
2019/2/22 18:30,86,12.37,8.9,7.2,52,14.6,1018
2019/2/22 18:45,87,11.87,9.3,6.76,51,14.4,1018
2019/2/22 19:00,87,15.06,9.7,7.72,50,14.2,1018
2019/2/22 19:15,87,14.03,9.9,7.41,49,14.1,1018
2019/2/22 19:30,88,16.31,10.2,7.87,48,14,1019
2019/2/22 19:45,88,21.84,10.5,8.8,47,13.9,1019
2019/2/22 20:00,88,22.14,10.6,8.5,47,13.8,1019
2019/2/22 20:15,88,21,10.6,8.82,46,13.7,1019
2019/2/22 20:30,88,21.58,10.7,8.44,45,13.6,1020
2019/2/22 20:45,88,23.11,10.7,9.01,44,13.5,1020
2019/2/22 21:00,88,27.87,10.6,9.77,43,13.5,1020
2019/2/22 21:15,88,29.46,10.5,9.76,42,13.5,1020
2019/2/22 21:30,87,27.26,10.5,9.71,41,13.4,1020
2019/2/22 21:45,87,25.01,10.4,9.04,40,13.4,1020
2019/2/22 22:00,87,31.55,10.2,10.03,39,13.4,1020
2019/2/22 22:15,87,28.6,10.2,9.86,39,13.4,1020
2019/2/22 22:30,87,29.02,10.2,9.62,38,13.3,1020
2019/2/22 22:45,87,30.79,10.1,10.1,38,13.3,1020
2019/2/22 23:00,87,27.98,10.1,9.58,37,13.3,1020
2019/2/22 23:15,87,30.89,10.1,10.11,37,13.3,1020
2019/2/22 23:30,86,33.18,10.1,10.55,37,13.2,1020
2019/2/22 23:45,86,34.75,10.2,11.2,37,13.2,1020
2019/2/23 0:00,86,40.37,10.2,11.7,37,13.2,1020
2019/2/23 0:15,83,33.03,9.2,10.38,33,13,1020
2019/2/23 0:30,82,35.02,9.4,10.24,34,13.1,1019
2019/2/23 0:45,82,36.96,9.6,11.4,35,13.1,1019
2019/2/23 1:00,82,34.94,9.7,10.46,36,13.1,1019
2019/2/23 1:15,82,35.58,9.9,11.22,37,13.1,1019
2019/2/23 1:30,82,38.93,10.1,11.42,38,13,1019
2019/2/23 1:45,82,36.45,10.2,11.25,39,13,1019
2019/2/23 2:00,82,29.56,10.3,9.98,39,13,1019
2019/2/23 2:15,82,26.07,10.4,10.15,40,12.9,1019
2019/2/23 2:30,81,30.88,10.4,10.23,40,12.9,1019
2019/2/23 2:45,81,26.33,10.4,9.4,41,12.8,1019
2019/2/23 3:00,81,28.98,10.4,10.02,41,12.8,1019
2019/2/23 3:15,81,29.02,10.3,9.56,41,12.7,1019
2019/2/23 3:30,81,35.98,10.3,10.78,41,12.6,1019
2019/2/23 3:45,81,39.5,10.2,11.48,42,12.5,1019
2019/2/23 4:00,81,34.9,10.2,10.8,42,12.5,1019
2019/2/23 4:15,81,36.77,10.1,10.85,42,12.4,1019
2019/2/23 4:30,80,40.29,10.1,12.14,42,12.4,1019
2019/2/23 4:45,80,40.65,10,12.68,42,12.3,1019
2019/2/23 5:00,80,41.57,10,12.77,42,12.3,1019
2019/2/23 5:15,80,42.19,10,12.37,42,12.3,1019
2019/2/23 5:30,79,40.91,10,11.97,43,12.2,1020
2019/2/23 5:45,79,40.86,10,12.71,43,12.2,1020
2019/2/23 6:00,79,41.37,10,12.27,43,12.2,1020
2019/2/23 6:15,79,30.08,10,10.29,43,12.2,1020
2019/2/23 6:30,78,32.05,10.1,10.61,43,12.2,1020
